primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,MERCURY,CONJUNCTION,0.0,2027-12-28 16:45:07,2461768.197998047,286.292411,286.292738,0.000326,0.000326
MOON,MERCURY,OPPOSITION,180.0,2028-01-13 10:52:30,2461783.953125,130.759041,310.759461,180.000421,0.000421
MOON,MERCURY,TRINE,120.0,2028-01-17 22:17:41,2461788.428955078,196.127798,316.128675,120.000877,0.000877
MOON,MERCURY,SQUARE,90.0,2028-01-20 07:25:04,2461790.8090820312,228.171164,318.171834,90.00067,0.00067
MOON,MERCURY,SEXTILE,60.0,2028-01-22 18:27:04,2461793.268798828,259.433415,319.433083,59.999668,-0.000332
MOON,MERCURY,CONJUNCTION,0.0,2028-01-27 16:35:05,2461798.191040039,318.701764,318.701948,0.000184,0.000184
MOON,MERCURY,OPPOSITION,180.0,2028-02-09 14:03:23,2461811.0856933594,125.555919,305.55658,180.000661,0.000661
MOON,MERCURY,TRINE,120.0,2028-02-13 10:47:03,2461814.9493408203,184.056736,304.056106,119.99937,-0.00063
MOON,MERCURY,SQUARE,90.0,2028-02-15 13:01:41,2461817.0428466797,214.046307,304.045902,89.999595,-0.000405
MOON,MERCURY,SEXTILE,60.0,2028-02-17 20:01:38,2461819.3344726562,244.594663,304.595228,60.000565,0.000565
MOON,MERCURY,CONJUNCTION,0.0,2028-02-23 00:02:06,2461824.5014648438,307.543976,307.543985,9e-06,9e-06
MOON,MERCURY,OPPOSITION,180.0,2028-03-09 07:05:55,2461839.795776367,144.395767,324.39524,179.999473,-0.000527
MOON,MERCURY,TRINE,120.0,2028-03-13 16:51:47,2461844.2026367188,210.589146,330.589306,120.00016,0.00016
MOON,MERCURY,SQUARE,90.0,2028-03-16 03:05:58,2461846.6291503906,244.189566,334.18997,90.000404,0.000404
MOON,MERCURY,SEXTILE,60.0,2028-03-18 19:41:04,2461849.3201904297,278.333323,338.333436,60.000114,0.000114
MOON,MERCURY,CONJUNCTION,0.0,2028-03-24 16:14:21,2461855.176635742,347.887297,347.887316,1.9e-05,1.9e-05
MOON,MERCURY,OPPOSITION,180.0,2028-04-09 05:18:52,2461870.721435547,196.931896,16.931017,179.999121,-0.000879
MOON,MERCURY,TRINE,120.0,2028-04-14 06:59:24,2461875.7912597656,267.466406,27.466883,120.000477,0.000477
MOON,MERCURY,SQUARE,90.0,2028-04-17 05:33:16,2461878.7314453125,303.673028,33.672892,89.999864,-0.000136
MOON,MERCURY,SEXTILE,60.0,2028-04-20 07:28:56,2461881.811767578,340.111405,40.112088,60.000683,0.000683
MOON,MERCURY,CONJUNCTION,0.0,2028-04-26 02:33:37,2461887.606689453,51.525737,51.526512,0.000775,0.000775
MOON,MERCURY,OPPOSITION,180.0,2028-05-10 11:27:18,2461901.977294922,251.521289,71.521924,180.000635,0.000635
MOON,MERCURY,TRINE,120.0,2028-05-15 12:11:15,2461907.0078125,314.930964,74.931914,120.00095,0.00095
MOON,MERCURY,SQUARE,90.0,2028-05-18 02:51:33,2461909.619140625,345.89357,75.893969,90.000398,0.000398
MOON,MERCURY,SEXTILE,60.0,2028-05-20 15:22:30,2461912.140625,16.294691,76.294039,59.999348,-0.000652
MOON,MERCURY,CONJUNCTION,0.0,2028-05-25 05:52:37,2461916.744873047,75.75381,75.752895,359.999084,-0.000916
MOON,MERCURY,OPPOSITION,180.0,2028-06-06 16:55:29,2461929.2052001953,249.677343,69.677299,179.999957,-4.3e-05
MOON,MERCURY,TRINE,120.0,2028-06-11 06:49:23,2461933.784301758,308.077934,68.077776,119.999842,-0.000158
MOON,MERCURY,SQUARE,90.0,2028-06-13 18:23:12,2461936.2661132812,337.76534,67.76569,90.000349,0.000349
MOON,MERCURY,SEXTILE,60.0,2028-06-16 07:08:43,2461938.797729492,7.914875,67.914727,59.999852,-0.000148
MOON,MERCURY,CONJUNCTION,0.0,2028-06-21 03:34:58,2461943.649291992,69.568746,69.568995,0.000248,0.000248
MOON,MERCURY,OPPOSITION,180.0,2028-07-05 01:34:55,2461957.5659179688,263.644626,83.645375,180.00075,0.00075
MOON,MERCURY,TRINE,120.0,2028-07-10 16:02:13,2461963.1682128906,332.798695,92.798499,119.999804,-0.000196
MOON,MERCURY,SQUARE,90.0,2028-07-13 15:58:53,2461966.1658935547,8.392725,98.392748,90.000023,2.3e-05
MOON,MERCURY,SEXTILE,60.0,2028-07-16 14:17:27,2461969.0954589844,44.231864,104.231636,59.999772,-0.000228
MOON,MERCURY,CONJUNCTION,0.0,2028-07-21 19:20:09,2461974.3056640625,115.165238,115.164946,359.999708,-0.000292
MOON,MERCURY,OPPOSITION,180.0,2028-08-06 10:53:54,2461989.9541015625,326.796371,146.79675,180.000379,0.000379
MOON,MERCURY,TRINE,120.0,2028-08-12 08:31:10,2461995.8549804688,37.21375,157.214439,120.000689,0.000689
MOON,MERCURY,SQUARE,90.0,2028-08-15 02:11:29,2461998.5913085938,71.744264,161.744697,90.000433,0.000433
MOON,MERCURY,SEXTILE,60.0,2028-08-17 13:57:14,2462001.0814208984,105.705263,165.705751,60.000489,0.000489
MOON,MERCURY,CONJUNCTION,0.0,2028-08-22 01:28:14,2462005.561279297,172.446375,172.445663,359.999288,-0.000712
MOON,MERCURY,OPPOSITION,180.0,2028-09-06 11:08:08,2462020.963989258,11.333038,191.332852,179.999814,-0.000186
MOON,MERCURY,TRINE,120.0,2028-09-11 17:04:48,2462026.211669922,75.658476,195.658161,119.999685,-0.000315
MOON,MERCURY,SQUARE,90.0,2028-09-14 01:41:04,2462028.5701904297,107.065619,197.065655,90.000035,3.5e-05
MOON,MERCURY,SEXTILE,60.0,2028-09-16 05:32:45,2462030.7310791016,137.989416,197.989474,60.000059,5.9e-05
MOON,MERCURY,CONJUNCTION,0.0,2028-09-20 05:21:51,2462034.723510742,198.578039,198.578603,0.000565,0.000565
MOON,MERCURY,OPPOSITION,180.0,2028-10-03 11:36:26,2462047.983642578,8.593192,188.593536,180.000343,0.000343
MOON,MERCURY,TRINE,120.0,2028-10-08 01:49:09,2462052.575805664,64.493641,184.493541,119.9999,-0.0001
MOON,MERCURY,SQUARE,90.0,2028-10-10 08:33:59,2462054.8569335938,93.585739,183.586274,90.000534,0.000534
MOON,MERCURY,SEXTILE,60.0,2028-10-12 14:08:50,2462057.089477539,123.600502,183.60036,59.999858,-0.000142
MOON,MERCURY,CONJUNCTION,0.0,2028-10-16 20:22:22,2462061.348876953,185.961764,185.961345,359.999581,-0.000419
MOON,MERCURY,OPPOSITION,180.0,2028-11-01 08:37:51,2462076.8596191406,27.915768,207.915586,179.999818,-0.000182
MOON,MERCURY,TRINE,120.0,2028-11-06 20:09:43,2462082.3400878906,96.928941,216.928077,119.999136,-0.000864
MOON,MERCURY,SQUARE,90.0,2028-11-09 09:25:08,2462084.8924560547,131.10538,221.105104,89.999724,-0.000276
MOON,MERCURY,SEXTILE,60.0,2028-11-11 19:15:35,2462087.3024902344,165.023339,225.024099,60.00076,0.00076
MOON,MERCURY,CONJUNCTION,0.0,2028-11-16 09:29:31,2462091.8955078125,232.417789,232.417706,359.999917,-8.3e-05
MOON,MERCURY,OPPOSITION,180.0,2028-12-02 15:43:14,2462108.155029297,77.988217,257.989142,180.000924,0.000924
MOON,MERCURY,TRINE,120.0,2028-12-07 16:15:14,2462113.1772460938,145.798914,265.799462,120.000549,0.000549
MOON,MERCURY,SQUARE,90.0,2028-12-10 01:40:11,2462115.569580078,179.512757,269.513461,90.000704,0.000704
MOON,MERCURY,SEXTILE,60.0,2028-12-12 10:09:36,2462117.9233398438,213.159583,273.160215,60.000633,0.000633
MOON,MERCURY,CONJUNCTION,0.0,2028-12-17 06:36:33,2462122.775390625,280.622794,280.621907,359.999113,-0.000887
MOON,MERCURY,OPPOSITION,180.0,2029-01-02 05:00:56,2462138.708984375,121.419741,301.419223,179.999482,-0.000518
MOON,MERCURY,TRINE,120.0,2029-01-06 13:52:08,2462143.0778808594,183.580478,303.580833,120.000356,0.000356
MOON,MERCURY,SQUARE,90.0,2029-01-08 16:32:27,2462145.1892089844,213.455555,303.455854,90.000298,0.000298
MOON,MERCURY,SEXTILE,60.0,2029-01-10 18:46:34,2462147.282348633,242.472015,302.472016,60.000001,1e-06
MOON,MERCURY,CONJUNCTION,0.0,2029-01-14 23:46:27,2462151.490600586,298.237184,298.236581,359.999397,-0.000603
MOON,MERCURY,OPPOSITION,180.0,2029-01-28 15:03:52,2462165.127685547,107.587046,287.587898,180.000852,0.000852
MOON,MERCURY,TRINE,120.0,2029-02-01 20:50:19,2462169.368286133,169.047053,289.046629,119.999576,-0.000424
MOON,MERCURY,SQUARE,90.0,2029-02-04 00:14:03,2462171.509765625,200.416053,290.416285,90.000233,0.000233
MOON,MERCURY,SEXTILE,60.0,2029-02-06 06:13:00,2462173.759033203,232.205753,292.205617,59.999864,-0.000136
MOON,MERCURY,CONJUNCTION,0.0,2029-02-11 04:35:16,2462178.6911621094,297.083728,297.083608,359.99988,-0.00012
MOON,MERCURY,OPPOSITION,180.0,2029-02-27 05:28:11,2462194.7279052734,138.240078,318.239659,179.999581,-0.000419
MOON,MERCURY,TRINE,120.0,2029-03-03 16:01:20,2462199.167602539,205.046217,325.046568,120.000351,0.000351
MOON,MERCURY,SQUARE,90.0,2029-03-05 23:54:43,2462201.4963378906,238.759703,328.759782,90.000079,7.9e-05
MOON,MERCURY,SEXTILE,60.0,2029-03-08 12:40:57,2462204.028442383,272.909522,332.909637,60.000115,0.000115
MOON,MERCURY,CONJUNCTION,0.0,2029-03-14 03:36:33,2462209.650390625,342.553188,342.553818,0.00063,0.00063
MOON,MERCURY,OPPOSITION,180.0,2029-03-30 08:50:51,2462225.8686523438,193.781084,13.780806,179.999721,-0.000279
MOON,MERCURY,TRINE,120.0,2029-04-04 02:39:26,2462230.6107177734,263.497261,23.49744,120.000179,0.000179
MOON,MERCURY,SQUARE,90.0,2029-04-06 19:35:16,2462233.3161621094,298.916974,28.916895,89.999921,-7.9e-05
MOON,MERCURY,SEXTILE,60.0,2029-04-09 17:14:38,2462236.2185058594,334.470715,34.46996,59.999244,-0.000756
MOON,MERCURY,CONJUNCTION,0.0,2029-04-15 14:05:51,2462242.0874023438,44.30213,44.302319,0.00019,0.00019
MOON,MERCURY,OPPOSITION,180.0,2029-04-29 15:16:41,2462256.1365966797,236.427649,56.427783,180.000134,0.000134
MOON,MERCURY,TRINE,120.0,2029-05-03 22:31:24,2462260.4384765625,296.502957,56.503831,120.000873,0.000873
MOON,MERCURY,SQUARE,90.0,2029-05-06 06:37:58,2462262.7763671875,325.90107,55.90093,89.99986,-0.00014
MOON,MERCURY,SEXTILE,60.0,2029-05-08 16:30:31,2462265.187866211,354.896433,54.8964,59.999966,-3.4e-05
MOON,MERCURY,CONJUNCTION,0.0,2029-05-13 11:56:39,2462269.997680664,52.197366,52.197473,0.000107,0.000107
MOON,MERCURY,OPPOSITION,180.0,2029-05-26 11:31:31,2462282.9802246094,227.578837,47.577925,179.999088,-0.000912
MOON,MERCURY,TRINE,120.0,2029-05-30 17:19:55,2462287.2221679688,288.465279,48.465881,120.000602,0.000602
MOON,MERCURY,SQUARE,90.0,2029-06-02 02:18:52,2462289.596435547,319.536384,49.537206,90.000822,0.000822
MOON,MERCURY,SEXTILE,60.0,2029-06-04 16:03:27,2462292.169067383,351.137669,51.13742,59.999751,-0.000249
MOON,MERCURY,CONJUNCTION,0.0,2029-06-10 02:07:37,2462297.588623047,55.886906,55.886252,359.999346,-0.000654
MOON,MERCURY,OPPOSITION,180.0,2029-06-24 21:13:21,2462312.3842773438,257.103505,77.103372,179.999867,-0.000133
MOON,MERCURY,TRINE,120.0,2029-06-30 01:29:17,2462317.5620117188,327.052642,87.051665,119.999023,-0.000977
MOON,MERCURY,SQUARE,90.0,2029-07-02 23:59:17,2462320.4995117188,3.136609,93.135648,89.999038,-0.000962
MOON,MERCURY,SEXTILE,60.0,2029-07-06 01:41:57,2462323.5708007812,39.709519,99.708974,59.999455,-0.000545
MOON,MERCURY,CONJUNCTION,0.0,2029-07-11 20:30:07,2462329.354248047,112.202639,112.203071,0.000432,0.000432
MOON,MERCURY,OPPOSITION,180.0,2029-07-27 00:16:10,2462344.5112304688,321.738651,141.738744,180.000093,9.3e-05
MOON,MERCURY,TRINE,120.0,2029-08-01 16:21:33,2462350.181640625,31.105027,151.1045,119.999473,-0.000527
MOON,MERCURY,SQUARE,90.0,2029-08-04 13:19:06,2462353.0549316406,65.497172,155.497794,90.000622,0.000622
MOON,MERCURY,SEXTILE,60.0,2029-08-07 06:02:48,2462355.751953125,99.403809,159.403129,59.999321,-0.000679
MOON,MERCURY,CONJUNCTION,0.0,2029-08-12 00:59:35,2462360.541381836,165.792069,165.792272,0.000203,0.000203
MOON,MERCURY,OPPOSITION,180.0,2029-08-26 08:54:01,2462374.8708496094,359.589246,179.589256,180.000009,9e-06
MOON,MERCURY,TRINE,120.0,2029-08-31 13:47:45,2462380.0748291016,61.651067,181.651305,120.000237,0.000237
MOON,MERCURY,SQUARE,90.0,2029-09-03 00:58:42,2462382.5407714844,91.817309,181.817069,89.99976,-0.00024
MOON,MERCURY,SEXTILE,60.0,2029-09-05 07:26:18,2462384.8099365234,121.432985,181.433475,60.00049,0.00049
MOON,MERCURY,CONJUNCTION,0.0,2029-09-09 08:15:31,2462388.844116211,179.410311,179.410875,0.000565,0.000565
MOON,MERCURY,OPPOSITION,180.0,2029-09-21 17:39:15,2462401.235595703,348.36108,168.360578,179.999498,-0.000502
MOON,MERCURY,TRINE,120.0,2029-09-26 16:31:03,2462406.188232422,47.662776,167.662449,119.999673,-0.000327
MOON,MERCURY,SQUARE,90.0,2029-09-29 07:35:58,2462408.8166503906,78.921746,168.92096,89.999214,-0.000786
MOON,MERCURY,SEXTILE,60.0,2029-10-01 21:56:04,2462411.4139404297,111.158617,171.158482,59.999865,-0.000135
MOON,MERCURY,CONJUNCTION,0.0,2029-10-06 15:14:03,2462416.134765625,177.132967,177.133525,0.000558,0.000558
MOON,MERCURY,OPPOSITION,180.0,2029-10-21 19:46:31,2462431.3239746094,22.493829,202.494801,180.000972,0.000972
MOON,MERCURY,TRINE,120.0,2029-10-27 16:44:03,2462437.197265625,92.415159,212.414672,119.999514,-0.000486
MOON,MERCURY,SQUARE,90.0,2029-10-30 10:52:51,2462439.9533691406,126.974032,216.973387,89.999355,-0.000645
MOON,MERCURY,SEXTILE,60.0,2029-11-01 23:10:46,2462442.4658203125,161.075436,221.075297,59.999861,-0.000139
MOON,MERCURY,CONJUNCTION,0.0,2029-11-06 11:05:09,2462446.9619140625,228.29757,228.297106,359.999536,-0.000464
MOON,MERCURY,OPPOSITION,180.0,2029-11-22 07:36:40,2462462.817138672,72.843822,252.843065,179.999243,-0.000757
MOON,MERCURY,TRINE,120.0,2029-11-27 19:03:37,2462468.294189453,141.050261,261.049849,119.999588,-0.000412
MOON,MERCURY,SQUARE,90.0,2029-11-30 06:28:07,2462470.76953125,174.695614,264.695792,90.000178,0.000178
MOON,MERCURY,SEXTILE,60.0,2029-12-02 13:43:32,2462473.071899414,208.03396,268.034521,60.000561,0.000561
MOON,MERCURY,CONJUNCTION,0.0,2029-12-07 00:09:08,2462477.5063476562,274.240699,274.241556,0.000858,0.000858
MOON,MERCURY,OPPOSITION,180.0,2029-12-22 10:14:31,2462492.9267578125,107.705692,287.704713,179.999021,-0.000979
MOON,MERCURY,TRINE,120.0,2029-12-26 20:44:10,2462497.364013672,165.65792,285.657965,120.000045,4.5e-05
MOON,MERCURY,SQUARE,90.0,2029-12-28 21:07:33,2462499.3802490234,193.548302,283.548245,89.999943,-5.7e-05
MOON,MERCURY,SEXTILE,60.0,2029-12-30 19:22:58,2462501.3076171875,221.079761,281.078868,59.999107,-0.000893
MOON,MERCURY,CONJUNCTION,0.0,2030-01-03 14:01:17,2462505.0842285156,276.103748,276.103188,359.99944,-0.00056
MOON,MERCURY,OPPOSITION,180.0,2030-01-17 15:23:22,2462519.1412353516,93.937084,273.936985,179.999901,-9.9e-05
MOON,MERCURY,TRINE,120.0,2030-01-22 13:22:15,2462524.0571289062,158.240659,278.241443,120.000784,0.000784
MOON,MERCURY,SQUARE,90.0,2030-01-24 21:43:03,2462526.4049072266,190.74777,280.747707,89.999937,-6.3e-05
MOON,MERCURY,SEXTILE,60.0,2030-01-27 05:26:57,2462528.7270507812,223.435216,283.43437,59.999153,-0.000847
MOON,MERCURY,CONJUNCTION,0.0,2030-01-31 21:24:36,2462533.3920898438,289.309803,289.309477,359.999675,-0.000325
MOON,MERCURY,OPPOSITION,180.0,2030-02-17 00:42:11,2462549.529296875,132.820439,312.821059,180.00062,0.00062
MOON,MERCURY,TRINE,120.0,2030-02-21 20:37:08,2462554.3591308594,200.632005,320.631372,119.999367,-0.000633
MOON,MERCURY,SQUARE,90.0,2030-02-24 05:44:10,2462556.739013672,234.613948,324.612989,89.999041,-0.000959
MOON,MERCURY,SEXTILE,60.0,2030-02-26 16:20:09,2462559.1806640625,268.794142,328.793511,59.999369,-0.000631
MOON,MERCURY,CONJUNCTION,0.0,2030-03-03 19:48:37,2462564.325439453,337.931984,337.932537,0.000553,0.000553
MOON,MERCURY,OPPOSITION,180.0,2030-03-20 11:55:04,2462580.9965820312,190.156901,10.156106,179.999205,-0.000795
MOON,MERCURY,TRINE,120.0,2030-03-25 05:09:01,2462585.7145996094,259.063301,19.064204,120.000903,0.000903
MOON,MERCURY,SQUARE,90.0,2030-03-27 16:44:45,2462588.1977539062,293.35192,23.352779,90.000859,0.000859
MOON,MERCURY,SEXTILE,60.0,2030-03-30 06:36:12,2462590.7751464844,327.36236,27.362967,60.000607,0.000607
MOON,MERCURY,CONJUNCTION,0.0,2030-04-04 14:52:05,2462596.119506836,33.812773,33.812761,359.999988,-1.2e-05
MOON,MERCURY,OPPOSITION,180.0,2030-04-18 16:17:31,2462610.178833008,216.307087,36.30636,179.999273,-0.000727
MOON,MERCURY,TRINE,120.0,2030-04-22 13:34:55,2462614.0659179688,273.969102,33.968502,119.9994,-0.0006
MOON,MERCURY,SQUARE,90.0,2030-04-24 14:57:53,2462616.1235351562,302.558245,32.557875,89.999629,-0.000371
MOON,MERCURY,SEXTILE,60.0,2030-04-26 19:00:28,2462618.2919921875,331.096432,31.097289,60.000857,0.000857
MOON,MERCURY,CONJUNCTION,0.0,2030-05-01 10:41:57,2462622.9458007812,28.566735,28.567619,0.000884,0.000884
MOON,MERCURY,OPPOSITION,180.0,2030-05-15 17:50:51,2462637.2436523438,210.425476,30.426437,180.000961,0.000961
MOON,MERCURY,TRINE,120.0,2030-05-19 22:19:48,2462641.430419922,273.67413,33.674681,120.000551,0.000551
MOON,MERCURY,SQUARE,90.0,2030-05-22 04:11:32,2462643.674682617,305.825585,35.825935,90.000351,0.000351
MOON,MERCURY,SEXTILE,60.0,2030-05-24 14:55:25,2462646.121826172,338.468495,38.468894,60.000399,0.000399
MOON,MERCURY,CONJUNCTION,0.0,2030-05-30 02:39:57,2462651.6110839844,45.433305,45.434288,0.000983,0.000983
MOON,MERCURY,OPPOSITION,180.0,2030-06-14 23:53:40,2462667.4956054688,252.890003,72.889307,179.999304,-0.000696
MOON,MERCURY,TRINE,120.0,2030-06-19 19:03:48,2462672.2943115234,323.010354,83.010249,119.999895,-0.000105
MOON,MERCURY,SQUARE,90.0,2030-06-22 12:49:13,2462675.0341796875,358.985289,88.984292,89.999002,-0.000998
MOON,MERCURY,SEXTILE,60.0,2030-06-25 12:53:05,2462678.0368652344,35.560561,95.561235,60.000674,0.000674
MOON,MERCURY,CONJUNCTION,0.0,2030-07-01 16:22:47,2462684.182495117,108.653318,108.653353,3.6e-05,3.6e-05
MOON,MERCURY,OPPOSITION,180.0,2030-07-16 17:01:17,2462699.2092285156,316.045031,136.045164,180.000133,0.000133
MOON,MERCURY,TRINE,120.0,2030-07-21 20:31:10,2462704.3549804688,23.715479,143.715322,119.999843,-0.000157
MOON,MERCURY,SQUARE,90.0,2030-07-24 16:30:42,2462707.1879882812,57.551441,147.550451,89.99901,-0.00099
MOON,MERCURY,SEXTILE,60.0,2030-07-27 12:24:57,2462710.0173339844,91.08787,151.088441,60.000571,0.000571
MOON,MERCURY,CONJUNCTION,0.0,2030-08-01 17:54:01,2462715.2458496094,156.774271,156.774867,0.000596,0.000596
MOON,MERCURY,OPPOSITION,180.0,2030-08-15 04:02:24,2462728.668334961,344.46046,164.460241,179.999781,-0.000219
MOON,MERCURY,TRINE,120.0,2030-08-19 20:32:34,2462733.3559570312,43.823664,163.823494,119.999831,-0.000169
MOON,MERCURY,SQUARE,90.0,2030-08-22 06:58:53,2462735.7908935547,72.681665,162.681539,89.999874,-0.000126
MOON,MERCURY,SEXTILE,60.0,2030-08-24 16:06:26,2462738.171142578,101.07381,161.07414,60.000331,0.000331
MOON,MERCURY,CONJUNCTION,0.0,2030-08-29 01:54:15,2462742.579345703,157.240644,157.240327,359.999683,-0.000317
MOON,MERCURY,OPPOSITION,180.0,2030-09-10 13:43:11,2462755.0716552734,331.461445,151.46196,180.000515,0.000515
MOON,MERCURY,TRINE,120.0,2030-09-15 10:56:00,2462759.9555664062,34.76235,154.763233,120.000884,0.000884
MOON,MERCURY,SQUARE,90.0,2030-09-18 05:25:22,2462762.7259521484,67.97809,157.978209,90.000119,0.000119
MOON,MERCURY,SEXTILE,60.0,2030-09-21 02:28:00,2462765.602783203,102.086242,162.087142,60.0009,0.0009
MOON,MERCURY,CONJUNCTION,0.0,2030-09-26 11:03:45,2462770.9609375,171.037115,171.036206,359.999091,-0.000909
MOON,MERCURY,OPPOSITION,180.0,2030-10-11 09:53:57,2462785.912475586,17.707207,197.70726,180.000053,5.3e-05
MOON,MERCURY,TRINE,120.0,2030-10-17 04:54:36,2462791.7045898438,87.513661,207.513361,119.9997,-0.0003
MOON,MERCURY,SQUARE,90.0,2030-10-20 02:43:07,2462794.61328125,122.293979,212.293849,89.99987,-0.00013
MOON,MERCURY,SEXTILE,60.0,2030-10-22 19:32:06,2462797.3139648438,156.653503,216.653092,59.999589,-0.000411
MOON,MERCURY,CONJUNCTION,0.0,2030-10-27 13:37:33,2462802.0677490234,224.157447,224.157732,0.000285,0.000285
MOON,MERCURY,OPPOSITION,180.0,2030-11-11 17:54:43,2462817.2463378906,66.866199,246.865962,179.999762,-0.000238
MOON,MERCURY,TRINE,120.0,2030-11-17 10:54:36,2462822.9545898438,134.825805,254.825906,120.000101,0.000101
MOON,MERCURY,SQUARE,90.0,2030-11-20 01:55:08,2462825.5799560547,168.303405,258.303799,90.000395,0.000395
MOON,MERCURY,SEXTILE,60.0,2030-11-22 11:16:45,2462827.969970703,201.320121,261.320498,60.000377,0.000377
MOON,MERCURY,CONJUNCTION,0.0,2030-11-26 19:31:45,2462832.313720703,266.257329,266.256797,359.999468,-0.000532
MOON,MERCURY,OPPOSITION,180.0,2030-12-10 22:43:53,2462846.4471435547,89.72873,269.728455,179.999725,-0.000275
MOON,MERCURY,TRINE,120.0,2030-12-15 11:51:12,2462850.9938964844,144.278878,264.279029,120.000151,0.000151
MOON,MERCURY,SQUARE,90.0,2030-12-17 15:17:34,2462853.1372070312,171.352086,261.352975,90.00089,0.00089
MOON,MERCURY,SEXTILE,60.0,2030-12-19 16:43:42,2462855.1970214844,198.876767,258.877574,60.000807,0.000807
MOON,MERCURY,CONJUNCTION,0.0,2030-12-23 14:48:45,2462859.1171875,255.987536,255.987306,359.99977,-0.00023
